"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000137815",997.870650058314,0.120755287500831,0.0864007824907397,1.39761798469561,0.162227814718236,0.538565227762494
"ENSG00000238133",7.91356127993665,-0.672212021070236,0.480957194229777,-1.3976545712072,0.162216822421823,0.538565227762494
"ENSG00000102837",16613.320586864,1.02899633362571,0.736586367927343,1.39697987694393,0.162419622488,0.538804497748618
"ENSG00000272173",9.39686180121381,0.379865487667573,0.271915028803312,1.39700070768191,0.16241335830989,0.538804497748618
"ENSG00000228057",9.44305505752837,-0.301550145219001,0.215912060997531,-1.39663409179559,0.162523632940607,0.538950883001276
"ENSG00000170315",13247.1663032504,-0.149594919326733,0.107187163325106,-1.39564211502641,0.162822293469411,0.539742409290866
"ENSG00000109738",11.095922936446,0.553416985307807,0.396826709723184,1.39460618891772,0.163134627768798,0.540578663445942
"ENSG00000100567",947.534132245882,-0.165801642818938,0.118912076965843,-1.3943213090674,0.163220598902945,0.540664479251565
"ENSG00000125691",9143.29414055293,-0.173762806712087,0.124714466662732,-1.3932850884252,0.163533598025236,0.541501980216013
"ENSG00000180644",95.6169919542134,-0.428227413638062,0.307401487720689,-1.39305576174426,0.163602929173429,0.541532314292334
"ENSG00000071626",1737.83442124313,-0.149782811826904,0.107548592037751,-1.39269895578297,0.163710844520058,0.541690294367839
"ENSG00000188032",1.56589122049285,0.701318330640055,0.503750771556063,1.39219306498274,0.16386394226108,0.541997603950652
"ENSG00000142856",169.541893205227,-0.233742963639763,0.167938261929205,-1.39183864924301,0.163971263353985,0.542153332177027
"ENSG00000142556",136.515641630966,0.23655767496603,0.170017526133759,1.39137229170081,0.164112562374964,0.542421249127681
"ENSG00000225611",1.6587744906139,-0.782466839095898,0.562743845274524,-1.39044939481157,0.164392456024856,0.542775566231993
"ENSG00000227124",97.0711014440468,-0.183227647271674,0.131762572107398,-1.39058948486773,0.164349946763523,0.542775566231993
"ENSG00000247121",14.0120965187918,0.313976482319999,0.225813761309558,1.39042226877211,0.164400688172046,0.542775566231993
"ENSG00000051009",1174.67791945385,0.166546509216836,0.119891727479479,1.38914095841469,0.164789891069273,0.543263377151448
"ENSG00000148484",1276.26416487055,0.16235482770926,0.116853718498852,1.38938520566511,0.164715646567278,0.543263377151448
"ENSG00000167578",145.768658421388,0.253223061285015,0.182216937593656,1.38967905305106,0.164626358360286,0.543263377151448
"ENSG00000272153",10.691920160063,-0.305884389566461,0.220174249020773,-1.38928321966299,0.164746644466658,0.543263377151448
"ENSG00000100028",1556.09236000117,-0.127466467850784,0.0917832804412503,-1.38877655318034,0.164900707158059,0.54342964643813
"ENSG00000145349",1048.83283562904,0.261631658166987,0.188443361356735,1.38838352427657,0.165020290619178,0.543624676271084
"ENSG00000104549",1057.64474908357,-0.463567508232332,0.334064876605446,-1.38765713098249,0.165241475750316,0.543711447627173
"ENSG00000128602",176.874489761494,-0.425846599880018,0.30691495793823,-1.38750682840856,0.165287270396785,0.543711447627173
"ENSG00000130675",150.859301312095,0.416449209636287,0.30014281417559,1.3875035148856,0.165288280078661,0.543711447627173
"ENSG00000270761",12.45459968587,0.368202164105452,0.265261750947596,1.38807107617333,0.165115403035177,0.543711447627173
"ENSG00000003249",158.565109265461,-0.467503289294816,0.337142001231111,-1.38666581911384,0.165543687941979,0.543996135720066
"ENSG00000185950",913.461639472282,-0.361040377362409,0.260304773082433,-1.38699099938546,0.165444507400209,0.543996135720066
"ENSG00000257453",1.32278849295714,-0.925244516757143,0.66726371759679,-1.3866249465646,0.16555615730414,0.543996135720066
"ENSG00000198673",17.1544133753789,0.31364705302909,0.226233672940545,1.38638536408997,0.165629263132576,0.544037725617951
"ENSG00000151025",12.0232885020543,0.602232269811501,0.434538531570366,1.38591224036016,0.165773702720647,0.544313507656265
"ENSG00000005073",115.781232122272,0.631099724887498,0.455451560321301,1.38565718040857,0.165851609084325,0.544370708154241
"ENSG00000100209",110.789744334471,-0.20075870639967,0.144995402985521,-1.3845866990674,0.166178880870187,0.54513319395053
"ENSG00000110848",115.440238391224,0.450167972971757,0.325148137586577,1.38450115788189,0.166205053800028,0.54513319395053
"ENSG00000245532",10767.1597201763,0.292011333777106,0.210977138730455,1.38408993284424,0.166330919086105,0.545347275692147
"ENSG00000214688",1.54805686721258,0.912793977599564,0.659586384341076,1.38388844777541,0.166392614579524,0.545350885366247
"ENSG00000258708",16.4307066090672,0.493627433520709,0.357081210620105,1.38239542949761,0.166850318704831,0.546651936055143
"ENSG00000277519",1.56655619527338,0.948698231008052,0.686796541881932,1.3813381011041,0.167175028366166,0.547516468448141
"ENSG00000143776",1150.75012267163,0.212599981639877,0.153961158692506,1.38086763860024,0.167319661778274,0.547790817025997
"ENSG00000148334",895.089444919978,0.190911330981341,0.138296874368852,1.38044573930254,0.167449445432023,0.548016366868438
"ENSG00000241269",9.71691016911755,0.538848453574787,0.390507358773533,1.3798676042038,0.167627412766074,0.548399387457166
"ENSG00000180581",15.043866449793,-0.890661297623216,0.645788690258099,-1.37918379658716,0.167838092620102,0.548852089720318
"ENSG00000262302",1.60818353351654,0.89303282635354,0.647583849050945,1.37902269746583,0.167887755888893,0.548852089720318
"ENSG00000241490",1.26434989448368,-0.934978126480926,0.678153502806929,-1.37871163772063,0.167983679899182,0.548966274180333
"ENSG00000258983",0.930723281766062,-0.884481940318515,0.641918138206338,-1.37787341979454,0.168242372800231,0.549612107151388
"ENSG00000003756",1362.59826468311,0.157104822433502,0.114107969165039,1.37680850498947,0.168571460640264,0.550487353324519
"ENSG00000213638",111.970149798869,0.345480007558429,0.251011823303128,1.3763495400821,0.16871344224501,0.550551479407213
"ENSG00000217862",1.41970622527197,0.797448103557657,0.579360347893294,1.3764285154436,0.168689004687433,0.550551479407213
"ENSG00000120440",10.4173769669308,-0.477976749615802,0.347465672949575,-1.37560854733747,0.168942859022254,0.550701097863197
"ENSG00000217094",11.3350445678838,0.396656086896643,0.288332391270904,1.37569034525838,0.168917522301048,0.550701097863197
"ENSG00000235848",0.865508548253356,0.85818935897198,0.623834624228847,1.37566804669239,0.16892442894882,0.550701097863197
"ENSG00000075234",1523.68443020244,-0.264005992866902,0.192206110504664,-1.37355671041736,0.169579344009361,0.55237571338554
"ENSG00000147117",1.10016813444645,-0.906576328386962,0.659991092671651,-1.37361903585264,0.16955998406054,0.55237571338554
"ENSG00000224722",1.17849177564259,-0.707413578276501,0.515269500723442,-1.37290015668167,0.169783387883509,0.552840264454261
"ENSG00000136379",1184.01287135453,0.294170738741101,0.214311893910909,1.37262908452197,0.169867685395907,0.552914708341109
"ENSG00000028137",1147.1085898461,-0.256520134541211,0.187112474843341,-1.37094084590556,0.170393397000578,0.553052871131543
"ENSG00000100336",158.669848284415,-0.354971801877064,0.258744067281667,-1.37190315359248,0.170093588550482,0.553052871131543
"ENSG00000105708",91.1679958481214,0.233910645708437,0.170569971608854,1.37134715742836,0.170266761754035,0.553052871131543
"ENSG00000112655",1197.79596224097,-0.470423276420982,0.343135294069591,-1.37095566836554,0.170388776039623,0.553052871131543
"ENSG00000128731",1618.86292924214,0.170878774023701,0.124541304041829,1.372065077834,0.170043179686999,0.553052871131543
"ENSG00000188959",1348.8127984334,0.429231987506938,0.312904153152444,1.37176826572135,0.170135589233897,0.553052871131543
"ENSG00000224988",0.990351136892097,0.845433534533417,0.616481868601425,1.37138426544709,0.170255199801252,0.553052871131543
"ENSG00000269938",1.49728808933083,0.651350660649556,0.475121424093333,1.37091410241607,0.17040173462753,0.553052871131543
"ENSG00000163633",93.8371000890157,0.196307690200289,0.143227591746513,1.37059967151942,0.17049978543196,0.553171618200303
"ENSG00000149357",895.420723120952,0.099854406003993,0.0728777277755296,1.37016354724387,0.170635854555106,0.55325565100881
"ENSG00000232913",0.948439345118019,1.10627866735593,0.807430416555873,1.37012260706601,0.170648631911162,0.55325565100881
"ENSG00000136100",1424.29773728369,0.18415398894419,0.134457525996526,1.36960714976228,0.170809566538246,0.553296372466409
"ENSG00000169718",1611.8637591691,-0.199978063097276,0.146053710328826,-1.36920905772982,0.1709339354933,0.553296372466409
"ENSG00000185010",132.096225694212,-0.487368654068847,0.355934638321553,-1.36926447048561,0.170916619789819,0.553296372466409
"ENSG00000224060",1.29338514551193,0.960030486516501,0.700991804555631,1.36953168393328,0.170833137803862,0.553296372466409
"ENSG00000260088",1.61801432199016,-0.685344102234102,0.500580673702039,-1.36909820582095,0.17096857909212,0.553296372466409
"ENSG00000128609",1176.93745456323,0.16718875921631,0.122199499117419,1.36816239365811,0.171261250061363,0.554044302858472
"ENSG00000161960",152.903936047604,-0.270320959854468,0.197740144945801,-1.36705149037168,0.171609166750861,0.554970356003504
"ENSG00000035687",993.327544281031,-0.146190694115577,0.107030540425749,-1.36587831411536,0.171977160381902,0.554991634685806
"ENSG00000089351",949.98941324456,-0.321930470718703,0.235655451157989,-1.3661066151314,0.171905502299881,0.554991634685806
"ENSG00000100234",120.80003402154,0.404042440042011,0.296033260859948,1.36485487768606,0.172298666639275,0.554991634685806
"ENSG00000120802",1722.04349390645,-0.189522827298333,0.138860851682639,-1.36483987388671,0.172303383332316,0.554991634685806
"ENSG00000198939",17.8176930296076,0.341925796566079,0.250416494729229,1.3654284113185,0.172118439239897,0.554991634685806
"ENSG00000211592",15034.6267421486,0.620158921183141,0.453891750232671,1.36631459123291,0.171840243159471,0.554991634685806
"ENSG00000249453",15.3152542534158,1.07050717549606,0.783279396083185,1.36669901040315,0.171719668181802,0.554991634685806
"ENSG00000255760",1.52927692549252,0.84260058380569,0.616934571384937,1.36578597291794,0.172006150363553,0.554991634685806
"ENSG00000259078",1.54449240894526,0.724233260266589,0.530607491284021,1.36491337224435,0.172280278827541,0.554991634685806
"ENSG00000261039",1.06758200045422,-1.07426081912042,0.787192634265754,-1.36467336247681,0.172355735438536,0.554991634685806
"ENSG00000279442",10.7610226416075,-0.474870016193895,0.347741325175535,-1.36558407590524,0.172069547493102,0.554991634685806
"ENSG00000280422",1.87118917919605,-0.669699785945357,0.490486546109849,-1.3653785027477,0.172134116920679,0.554991634685806
"ENSG00000183508",1033.54472132595,0.456486406273019,0.334655156914976,1.36405011798158,0.172551792563799,0.555424224990771
"ENSG00000204969",1.28068778343624,0.996946787299004,0.730982740809071,1.36384449541935,0.172616512855974,0.555433899071778
"ENSG00000115594",1079.81900446308,-0.434391856344459,0.318633982725263,-1.36329418673151,0.172789813403417,0.555792823670748
"ENSG00000105245",153.185025228898,0.310528293114446,0.228027494769429,1.36180197668021,0.173260387600634,0.555808031272081
"ENSG00000125503",1040.47845410019,0.279437596413076,0.205058890624137,1.36271875636581,0.172971164254973,0.555808031272081
"ENSG00000171243",124.066333094896,0.776726518137636,0.57027027971956,1.36203226042151,0.173187704294113,0.555808031272081
"ENSG00000198182",91.433260198422,0.234295681164518,0.172017340141072,1.36204687836919,0.173183091273743,0.555808031272081
"ENSG00000234456",156.364646212839,-0.491584131881939,0.360997143126678,-1.36173967368334,0.173280055902273,0.555808031272081
"ENSG00000237973",1554.37167894886,0.48234139371649,0.35395249990697,1.36272916236858,0.172967883468469,0.555808031272081
"ENSG00000272172",1.39409260700479,0.604312746271036,0.443788749298954,1.3617126329265,0.173288592861051,0.555808031272081
"ENSG00000273151",161.92176404053,-0.379189525264161,0.278453491623602,-1.36176969106471,0.173270579570166,0.555808031272081
"ENSG00000137078",52.2418967475775,-0.36787595509754,0.270255254905334,-1.36121665877098,0.17344523118594,0.555900209592101
"ENSG00000162971",162.778847802366,-0.156933018259188,0.115316991630887,-1.36088373482295,0.17355043440632,0.555900209592101
"ENSG00000227799",9.1242501195852,-0.264055908226299,0.193994736631558,-1.3611498580387,0.173466336244605,0.555900209592101
"ENSG00000234814",17.7196074576751,0.821206352322693,0.603455675150824,1.36083955481477,0.173564398772645,0.555900209592101
"ENSG00000065243",912.292769832207,0.177340482365003,0.130477538137678,1.35916484090829,0.174094359754723,0.556129637709698
"ENSG00000088387",956.908771482225,0.16886362504317,0.124226539148087,1.35932004707845,0.174045194213297,0.556129637709698
"ENSG00000111726",1290.63171196548,0.210811606258823,0.15511473242567,1.35906888380085,0.174124761822316,0.556129637709698
"ENSG00000123908",1090.41478356937,-0.274894094503679,0.20209700882721,-1.36020862505051,0.17376391394983,0.556129637709698
"ENSG00000138018",930.716918796175,-0.234344211385624,0.172617272712501,-1.35759421814021,0.174592478627237,0.556129637709698
"ENSG00000141756",1153.28371970637,0.459056865423796,0.338161115418278,1.35750931876357,0.174619434521827,0.556129637709698
"ENSG00000146648",1518.97522190391,-0.27403988117576,0.201698286297758,-1.35866241704804,0.174253586560512,0.556129637709698
"ENSG00000148110",1052.28906029367,0.157425524907416,0.115984484457287,1.35729813900575,0.174686498422813,0.556129637709698
"ENSG00000149269",1708.56968908374,0.159050269232298,0.117166355026759,1.35747390277672,0.174630680158868,0.556129637709698
"ENSG00000175938",128.189032934478,-0.226311074506017,0.166474947892564,-1.35943021680396,0.17401030141662,0.556129637709698
"ENSG00000178458",0.946126673242926,0.783460311543025,0.576610705449056,1.35873355131844,0.174231036274149,0.556129637709698
"ENSG00000188186",1151.48144196558,0.207261106207033,0.152632917150766,1.35790568689915,0.174493612644348,0.556129637709698
"ENSG00000211821",0.988906430587851,-1.03613544848824,0.763155888931461,-1.35769829403924,0.17455943834798,0.556129637709698
"ENSG00000229694",0.982547291964615,1.0236505191864,0.752778301448466,1.35983000202946,0.173883725899614,0.556129637709698
"ENSG00000250072",1.22834378789383,0.843287756200455,0.620930567723672,1.35810314395045,0.174430957753065,0.556129637709698
"ENSG00000270871",12.4941499742345,-0.332237948398089,0.244417936487724,-1.35930264845672,0.174050705157498,0.556129637709698
"ENSG00000275485",1.14188856230413,0.679563343536448,0.500278183452698,1.35837093443972,0.174346012272897,0.556129637709698
"ENSG00000196090",10.5663491370391,0.550123125677807,0.405405362062629,1.3569705217486,0.174790577179028,0.556264213087429
"ENSG00000187686",1.00809769667972,-0.752797002545907,0.555196290319743,-1.35591144190168,0.175127346557496,0.557138960416213
"ENSG00000101596",1065.57048331291,0.28694162703614,0.211688190171855,1.35549189968128,0.175260887659259,0.557366780541813
"ENSG00000110075",1502.55086876458,0.107349278603615,0.0792077447876701,1.35528765389524,0.175325926980387,0.557376666486572
"ENSG00000181378",15.3314898748501,-0.479243701245554,0.353712992328831,-1.35489425505757,0.175451250287702,0.557381310479815
"ENSG00000261476",0.98052473009233,-0.724983614753879,0.535044826175073,-1.35499602890592,0.175418822241966,0.557381310479815
"ENSG00000188283",123.67600000156,0.160954022943457,0.118821275005677,1.35458925967397,0.175548457282982,0.557493336466773
